profile_pic,username_digit_ratio,description_length,private,posts_count,followers_count,follows_count,fake,source_dataset,log_followers,log_follows,log_posts,followers_per_post,follows_to_followers,engagement_ratio,social_reach,has_no_posts,has_many_follows,has_many_followers,follow_activity_score
1,0.0,50,1,181,600,719,0,instafake,6.398594934535208,6.579251212010101,5.204006687076795,3.2967032967032965,1.1963394342762064,0.13712121212121212,0.45454545454545453,0,0,0,1
1,0.22,67,0,4,4177,3678,0,ifsg,8.33758794211651,8.210396255104774,1.6094379124341003,835.4,0.8803255146002872,0.0005091649694501018,0.5316955193482689,0,1,1,1
1,0.0,0,0,142,876,529,0,ifsg,6.776506992372183,6.272877006546167,4.962844630259907,6.125874125874126,0.6031927023945268,0.10099573257467995,0.6230440967283073,0,0,0,0
1,0.43,0,0,10,178,1417,1,ifsg,5.187385805840755,7.257002707092073,2.3978952727983707,16.181818181818183,7.916201117318436,0.006265664160401002,0.11152882205513784,0,1,0,2
1,0.0,0,1,114,324,323,0,instafake,5.783825182329737,5.780743515792329,4.74493212836325,2.8173913043478263,0.9938461538461538,0.17592592592592593,0.5,0,0,0,0
1,0.0,0,1,31,213,245,0,instafake,5.365976015021851,5.5053315359323625,3.4657359027997265,6.65625,1.144859813084112,0.06753812636165578,0.46405228758169936,0,0,0,1
1,0.0,17,0,35,198,198,0,instafake,5.293304824724492,5.293304824724492,3.58351893845611,5.5,0.9949748743718593,0.08816120906801007,0.4987405541561713,0,0,0,0
0,0.22,0,1,0,5,56,1,ifsg,1.791759469228055,4.04305126783455,0.0,5.0,9.333333333333334,0.0,0.08064516129032258,1,0,0,2
1,0.29,0,1,7,576,474,1,ifsg,6.3578422665081,6.163314804034641,2.0794415416798357,72.0,0.8214904679376083,0.006660323501427212,0.5480494766888677,0,0,0,0
0,0.89,0,1,0,38,68,1,ifsg,3.6635616461296463,4.23410650459726,0.0,38.0,1.7435897435897436,0.0,0.35514018691588783,1,0,0,2
1,0.0,0,1,0,109,115,0,instafake,4.700480365792417,4.7535901911063645,0.0,109.0,1.0454545454545454,0.0,0.48444444444444446,1,0,0,2
0,0.0,22,1,2,389,392,1,ifsg,5.966146739123692,5.973809611869261,1.0986122886681098,129.66666666666666,1.005128205128205,0.0025575447570332483,0.49744245524296676,0,0,0,1
0,0.0,3,0,4,40,118,0,instafake,3.713572066704308,4.77912349311153,1.6094379124341003,8.0,2.8780487804878048,0.025157232704402517,0.25157232704402516,0,0,0,1
1,0.0,1,1,16,108,125,0,instafake,4.6913478822291435,4.836281906951478,2.833213344056216,6.352941176470588,1.146788990825688,0.06837606837606838,0.46153846153846156,0,0,0,1
1,0.0,11,1,44,238,410,0,instafake,5.476463551931511,6.018593214496234,3.8066624897703196,5.288888888888889,1.715481171548117,0.06779661016949153,0.3667180277349769,0,0,0,1
1,0.0,4,1,137,425,477,0,instafake,6.054439346269371,6.169610732491456,4.927253685157205,3.079710144927536,1.119718309859155,0.15171650055370986,0.4706533776301218,0,0,0,1
1,0.0,0,1,30,56,114,0,ifsg,4.04305126783455,4.74493212836325,3.4339872044851463,1.8064516129032258,2.0,0.17543859649122806,0.32748538011695905,0,0,0,1
0,0.0,0,1,3,311,412,0,instafake,5.7430031878094825,6.023447592961033,1.3862943611198906,77.75,1.3205128205128205,0.004143646408839779,0.42955801104972374,0,0,0,1
1,0.2777777777777778,0,0,25,804,2553,0,instafake,6.690842277418564,7.845416036592485,3.258096538021482,30.923076923076923,3.1714285714285713,0.007444907683144729,0.2394282310899345,0,1,0,2
1,0.0,0,1,71,564,538,0,instafake,6.336825731146441,6.289715570908998,4.276666119016055,7.833333333333333,0.952212389380531,0.0643699002719855,0.5113327289211242,0,0,0,0
1,0.0,0,1,3,251,292,0,instafake,5.529429087511423,5.680172609017068,1.3862943611198906,62.75,1.1587301587301588,0.0055147058823529415,0.46139705882352944,0,0,0,1
1,0.0,1,1,184,552,639,0,instafake,6.315358001522335,6.461468176353717,5.220355825078324,2.983783783783784,1.1555153707052441,0.15436241610738255,0.46308724832214765,0,0,0,1
1,0.0,51,1,9,341,440,0,instafake,5.834810737062605,6.089044875446846,2.302585092994046,34.1,1.286549707602339,0.011508951406649617,0.4360613810741688,0,0,0,1
1,0.45,137,0,664,714,1159,0,ifsg,6.5722825426940075,7.05617528410041,6.499787040655854,1.0736842105263158,1.620979020979021,0.35432230522945574,0.3810032017075774,0,0,0,1
0,0.0,0,0,0,1,8,1,instafake,0.6931471805599453,2.1972245773362196,0.0,1.0,4.0,0.0,0.1,1,0,0,2
0,0.28,0,0,0,86,0,1,ifsg,4.465908118654584,0.0,0.0,86.0,0.0,0.0,0.9885057471264368,1,0,0,1
1,0.0,30,1,44,421,565,0,instafake,6.045005314036012,6.338594078203183,3.8066624897703196,9.355555555555556,1.338862559241706,0.044579533941236066,0.4265450861195542,0,0,0,1
0,0.1666666666666666,0,0,0,46,2521,1,instafake,3.8501476017100584,7.8328075165248645,0.0,46.0,53.638297872340424,0.0,0.01791277258566978,1,1,0,3
1,0.0,73,1,232,1312,935,0,ifsg,7.180069874302796,6.841615476477592,5.4510384535657,5.630901287553648,0.7121096725057121,0.10320284697508897,0.5836298932384342,0,0,1,0
1,0.0,7,1,59,134,365,0,instafake,4.90527477843843,5.902633333401366,4.0943445622221,2.2333333333333334,2.7037037037037037,0.118,0.268,0,0,0,1
1,0.1,4,1,250,2983,545,0,ifsg,8.001019961323651,6.302618975744905,5.5254529391317835,11.884462151394422,0.1826407506702413,0.0708415981864551,0.8452819495607821,0,0,1,0
1,0.0,83,1,120,447,572,0,instafake,6.104793232414985,6.35088571671474,4.795790545596741,3.6942148760330578,1.2767857142857142,0.11764705882352941,0.43823529411764706,0,0,0,1
0,0.38,0,0,0,43,88,1,ifsg,3.784189633918261,4.48863636973214,0.0,43.0,2.0,0.0,0.32575757575757575,1,0,0,2
1,0.0,7,1,37,427,594,0,instafake,6.059123195581797,6.38856140554563,3.6375861597263857,11.236842105263158,1.3878504672897196,0.036203522504892366,0.4178082191780822,0,0,0,1
1,0.0,35,1,175,1507,1198,0,instafake,7.318539548567902,7.089243155027514,5.170483995038151,8.5625,0.7944297082228117,0.0646711012564671,0.556910569105691,0,0,1,0
1,0.0,0,1,79,455,603,0,instafake,6.1224928095143865,6.403574197934815,4.382026634673881,5.6875,1.3223684210526316,0.07459867799811143,0.42965061378659114,0,0,0,1
1,0.0,0,0,4,515,571,0,instafake,6.246106765481563,6.349138991379798,1.6094379124341003,103.0,1.1065891472868217,0.0036798528058877645,0.47378104875804966,0,0,0,1
1,0.0,15,0,22,300,267,0,instafake,5.707110264748875,5.5909869805108565,3.1354942159291497,13.043478260869565,0.8870431893687708,0.03873239436619718,0.528169014084507,0,0,0,0
1,0.0,16,1,438,218,316,0,instafake,5.389071729816501,5.75890177387728,6.0844994130751715,0.49658314350797267,1.4429223744292237,0.8186915887850468,0.4074766355140187,0,0,0,1
1,0.0,0,1,63,350,385,0,instafake,5.860786223465865,5.955837369464831,4.1588830833596715,5.46875,1.0968660968660968,0.08559782608695653,0.47554347826086957,0,0,0,1
1,0.0,0,1,5,129,1796,1,instafake,4.867534450455582,7.493873886783559,1.791759469228055,21.5,13.815384615384616,0.002596053997923157,0.06697819314641744,0,1,0,2
1,0.0,1,1,288,433,543,0,instafake,6.073044534100405,6.298949246855942,5.666426688112432,1.4982698961937717,1.2511520737327189,0.2947799385875128,0.44319344933469806,0,0,0,1
1,0.0,0,0,0,264,4651,1,instafake,5.579729825986222,8.445052513638554,0.0,264.0,17.550943396226415,0.0,0.05370219690805533,1,1,0,3
1,0.0,40,0,65,492,689,0,ifsg,6.20050917404269,6.536691597591305,4.189654742026425,7.454545454545454,1.3975659229208925,0.05499153976311337,0.41624365482233505,0,0,0,1
1,0.0,17,0,0,105,6802,1,instafake,4.663439094112067,8.825118970345061,0.0,105.0,64.16981132075472,0.0,0.01519976838448176,1,1,0,3
1,0.0,26,1,280,650,703,0,ifsg,6.478509642208569,6.556778356158042,5.638354669333745,2.3131672597864767,1.0798771121351767,0.206794682422452,0.48005908419497784,0,0,0,1
1,0.0,0,1,8,181,186,0,instafake,5.204006687076795,5.231108616854587,2.1972245773362196,20.11111111111111,1.021978021978022,0.021739130434782608,0.49184782608695654,0,0,0,1
1,0.48,0,0,16,100,162,1,ifsg,4.61512051684126,5.093750200806762,2.833213344056216,5.882352941176471,1.603960396039604,0.060836501901140684,0.38022813688212925,0,0,0,1
1,0.5,24,1,13,158,309,1,ifsg,5.0689042022202315,5.736572297479192,2.6390573296152584,11.285714285714286,1.9433962264150944,0.027777777777777776,0.33760683760683763,0,0,0,1
1,0.0,59,0,21,634,648,0,instafake,6.453624998892692,6.47543271670409,3.091042453358316,28.818181818181817,1.020472440944882,0.01636788776305534,0.49415432579890883,0,0,0,1
1,0.0,28,1,770,1483,1498,0,instafake,7.302496423727326,7.312553498102598,6.647688373563329,1.9234760051880675,1.009433962264151,0.25821596244131456,0.4973172367538565,0,1,1,2
1,0.0,8,1,4,288,365,0,instafake,5.666426688112432,5.902633333401366,1.6094379124341003,57.6,1.2629757785467128,0.0061162079510703364,0.44036697247706424,0,0,0,1
1,0.0,0,0,38,362,332,0,instafake,5.8944028342648505,5.808142489980444,3.6635616461296463,9.282051282051283,0.9146005509641874,0.05467625899280575,0.520863309352518,0,0,0,0
1,0.0,38,1,19,380,500,0,instafake,5.942799375126701,6.2166061010848646,2.995732273553991,19.0,1.3123359580052494,0.021566401816118047,0.43132803632236094,0,0,0,1
1,0.0,0,1,94,462,682,0,instafake,6.137727054086234,6.52649485957079,4.553876891600541,4.863157894736842,1.4730021598272138,0.08209606986899563,0.4034934497816594,0,0,0,1
1,0.0,19,1,60,376,636,0,instafake,5.932245187448011,6.456769655572163,4.110873864173311,6.163934426229508,1.687002652519894,0.059230009871668314,0.3711747285291214,0,0,0,1
1,0.0,0,1,96,309,323,0,instafake,5.736572297479192,5.780743515792329,4.574710978503383,3.185567010309278,1.0419354838709678,0.15165876777251186,0.4881516587677725,0,0,0,1
1,0.0,105,0,5,316,496,0,instafake,5.75890177387728,6.208590026096629,1.791759469228055,52.666666666666664,1.5646687697160884,0.006150061500615006,0.3886838868388684,0,0,0,1
1,0.4,25,1,10,527,527,0,instafake,6.269096283706261,6.269096283706261,2.3978952727983707,47.90909090909091,0.9981060606060606,0.009478672985781991,0.4995260663507109,0,0,0,0
1,0.0,0,1,1,203,256,0,instafake,5.318119993844216,5.54907608489522,0.6931471805599453,101.5,1.2549019607843137,0.002173913043478261,0.44130434782608696,0,0,0,1
1,0.0,13,1,7,625,977,0,instafake,6.439350371100098,6.885509670034818,2.0794415416798357,78.125,1.560702875399361,0.004366812227074236,0.3898939488459139,0,0,0,1
1,0.0,0,0,2,368,6929,1,instafake,5.910796644040527,8.84361509218395,1.0986122886681098,122.66666666666667,18.77777777777778,0.0002740476842970677,0.050424773910660456,0,1,0,2
1,0.0,4,1,11,234,242,0,instafake,5.459585514144159,5.493061443340548,2.4849066497880004,19.5,1.0297872340425531,0.023060796645702306,0.49056603773584906,0,0,0,1
1,0.0,0,1,7,337,482,0,instafake,5.823045895483019,6.180016653652572,2.0794415416798357,42.125,1.4260355029585798,0.00853658536585366,0.41097560975609754,0,0,0,1
1,0.0,0,0,7,49,326,0,instafake,3.912023005428146,5.7899601708972535,2.0794415416798357,6.125,6.52,0.018617021276595744,0.13031914893617022,0,0,0,1
1,0.18,0,1,0,0,8,1,ifsg,0.0,2.1972245773362196,0.0,0.0,8.0,0.0,0.0,1,0,0,2
1,0.0,54,0,76,1188,365,0,ifsg,7.080867896690782,5.902633333401366,4.343805421853684,15.428571428571429,0.3069806560134567,0.0489060489060489,0.7644787644787645,0,0,1,0
1,0.0,57,1,39,516,555,0,instafake,6.248042874508429,6.320768294250582,3.6888794541139363,12.9,1.0735009671179885,0.036380597014925374,0.48134328358208955,0,0,0,1
1,0.0,0,1,1,22,46,0,instafake,3.1354942159291497,3.8501476017100584,0.6931471805599453,11.0,2.0,0.014492753623188406,0.3188405797101449,0,0,0,1
1,0.3333333333333333,0,1,15,43,30,0,instafake,3.784189633918261,3.4339872044851463,2.772588722239781,2.6875,0.6818181818181818,0.20270270270270271,0.581081081081081,0,0,0,0
1,0.0,0,0,225,848,959,0,instafake,6.744059186311348,6.866933284461882,5.420534999272286,3.752212389380531,1.1295641931684335,0.12444690265486726,0.4690265486725664,0,0,0,1
0,0.0,0,1,1,162,171,1,instafake,5.093750200806762,5.147494476813453,0.6931471805599453,81.0,1.049079754601227,0.0029940119760479044,0.48502994011976047,0,0,0,1
1,0.83,32,0,4,61,76,1,ifsg,4.127134385045092,4.343805421853684,1.6094379124341003,12.2,1.2258064516129032,0.028985507246376812,0.4420289855072464,0,0,0,1
1,0.0,0,0,9,358,336,0,instafake,5.883322388488279,5.820082930352362,2.302585092994046,35.8,0.935933147632312,0.012949640287769784,0.5151079136690647,0,0,0,0
1,0.0,27,1,8,239,416,0,instafake,5.480638923341991,6.0330862217988015,2.1972245773362196,26.555555555555557,1.7333333333333334,0.012195121951219513,0.3643292682926829,0,0,0,1
1,0.0,47,0,198,2207,593,0,instafake,7.699842407396986,6.386879319362645,5.293304824724492,11.090452261306533,0.26856884057971014,0.07068903962870403,0.7879328811138879,0,0,1,0
0,0.55,0,0,0,26,46,1,ifsg,3.295836866004329,3.8501476017100584,0.0,26.0,1.7037037037037037,0.0,0.3561643835616438,1,0,0,2
0,0.33,0,1,0,0,35,1,ifsg,0.0,3.58351893845611,0.0,0.0,35.0,0.0,0.0,1,0,0,2
1,0.0,13,1,59,484,412,0,instafake,6.184148890937483,6.023447592961033,4.0943445622221,8.066666666666666,0.8494845360824742,0.06577480490523968,0.5395763656633222,0,0,0,0
0,0.0,0,1,0,0,853,1,ifsg,0.0,6.74993119378857,0.0,0.0,853.0,0.0,0.0,1,0,0,2
1,0.0,117,0,663,326946,3,0,ifsg,12.697553357232383,1.3862943611198906,6.498282149476434,492.3885542168675,9.175799135639721e-06,0.0020278330019880718,0.9999877657134119,0,0,1,0
1,0.0,44,1,105,266,257,0,instafake,5.58724865840025,5.552959584921617,4.663439094112067,2.509433962264151,0.9625468164794008,0.20038167938931298,0.5076335877862596,0,0,0,0
1,0.0,0,1,26,296,291,0,instafake,5.6937321388027,5.676753802268282,3.295836866004329,10.962962962962964,0.9797979797979798,0.04421768707482993,0.5034013605442177,0,0,0,0
1,0.0,0,1,31,727,729,0,instafake,6.590301048196686,6.593044534142437,3.4657359027997265,22.71875,1.0013736263736264,0.02127659574468085,0.49897048730267674,0,0,0,1
1,0.0,0,1,0,15,41,1,ifsg,2.772588722239781,3.7376696182833684,0.0,15.0,2.5625,0.0,0.2631578947368421,1,0,0,2
0,0.47,0,0,2,45,83,1,ifsg,3.828641396489095,4.430816798843313,1.0986122886681098,15.0,1.8043478260869565,0.015503875968992248,0.3488372093023256,0,0,0,1
1,0.0,55,0,220,622,475,0,ifsg,6.434546518787453,6.16541785423142,5.3981627015177525,2.81447963800905,0.7624398073836276,0.20036429872495445,0.5664845173041895,0,0,0,0
1,0.0,15,0,732,520,604,0,instafake,6.255750041753367,6.405228458030842,6.597145701886651,0.7094133697135061,1.1593090211132437,0.6506666666666666,0.4622222222222222,0,0,0,1
1,0.3,5,1,1,51,420,1,ifsg,3.9512437185814275,6.042632833682381,0.6931471805599453,25.5,8.076923076923077,0.00211864406779661,0.10805084745762712,0,0,0,1
1,0.0,21,0,4,46,22,0,instafake,3.8501476017100584,3.1354942159291497,1.6094379124341003,9.2,0.46808510638297873,0.057971014492753624,0.6666666666666666,0,0,0,0
1,0.0,0,1,72,480,481,0,instafake,6.175867270105761,6.1779441140506,4.290459441148391,6.575342465753424,1.0,0.07484407484407485,0.498960498960499,0,0,0,0
1,0.0,0,1,4,70,160,0,instafake,4.2626798770413155,5.081404364984463,1.6094379124341003,14.0,2.2535211267605635,0.017316017316017316,0.30303030303030304,0,0,0,1
1,0.0,26,1,0,427,509,0,instafake,6.059123195581797,6.234410725718371,0.0,427.0,1.189252336448598,0.0,0.45570971184631803,1,0,0,2
1,0.0,70,0,3,64,190,1,instafake,4.174387269895637,5.25227342804663,1.3862943611198906,16.0,2.923076923076923,0.011764705882352941,0.25098039215686274,0,0,0,1
1,0.5,0,0,0,119,350,1,ifsg,4.787491742782046,5.860786223465865,0.0,119.0,2.9166666666666665,0.0,0.2531914893617021,1,0,0,2
1,0.0,0,0,23,233,280,0,instafake,5.455321115357702,5.638354669333745,3.1780538303479458,9.708333333333334,1.1965811965811965,0.04474708171206226,0.45330739299610895,0,0,0,1
1,0.0,41,1,95,569,539,0,instafake,6.345636360828596,6.29156913955832,4.564348191467836,5.927083333333333,0.9456140350877194,0.08566275924256087,0.5130748422001803,0,0,0,0
1,0.0,43,0,332,1050,820,0,instafake,6.957497370876951,6.710523109452428,5.808142489980444,3.1531531531531534,0.780209324452902,0.17744521646178515,0.5611972207375735,0,0,1,0
1,0.1666666666666666,0,1,0,3,76,1,instafake,1.3862943611198906,4.343805421853684,0.0,3.0,19.0,0.0,0.0375,1,0,0,2
1,0.0,0,1,29,475,528,0,instafake,6.16541785423142,6.270988431858299,3.4011973816621555,15.833333333333334,1.1092436974789917,0.02888446215139442,0.47310756972111556,0,0,0,1
0,0.0,0,0,0,22,4006,1,instafake,3.1354942159291497,8.295798110636145,0.0,22.0,174.17391304347825,0.0,0.005460412012906428,1,1,0,3
1,0.25,0,1,102,39,229,1,ifsg,3.6888794541139363,5.438079308923196,4.634728988229636,0.3786407766990291,5.725,0.379182156133829,0.1449814126394052,0,0,0,1
1,0.4,0,1,0,21,45,1,ifsg,3.091042453358316,3.828641396489095,0.0,21.0,2.0454545454545454,0.0,0.31343283582089554,1,0,0,2
0,0.75,0,0,0,227,353,1,ifsg,5.429345628954441,5.869296913133774,0.0,227.0,1.5482456140350878,0.0,0.39070567986230637,1,0,0,2
0,0.0,0,0,13,181,935,1,ifsg,5.204006687076795,6.841615476477592,2.6390573296152584,12.928571428571429,5.137362637362638,0.011638316920322292,0.162041181736795,0,0,0,1
0,0.12,0,1,0,31,213,1,ifsg,3.4657359027997265,5.365976015021851,0.0,31.0,6.65625,0.0,0.12653061224489795,1,0,0,2
1,0.0,0,1,22,222,185,0,instafake,5.407171771460119,5.225746673713202,3.1354942159291497,9.652173913043478,0.8295964125560538,0.05392156862745098,0.5441176470588235,0,0,0,0
1,0.0,0,1,2,218,255,0,instafake,5.389071729816501,5.545177444479562,1.0986122886681098,72.66666666666667,1.1643835616438356,0.004219409282700422,0.459915611814346,0,0,0,1
1,0.0,0,1,21,193,413,0,ifsg,5.267858159063328,6.025865973825314,3.091042453358316,8.772727272727273,2.1288659793814433,0.03459637561779242,0.31795716639209226,0,0,0,1
1,0.0,0,1,98,367,361,0,instafake,5.908082938168931,5.8916442118257715,4.59511985013459,3.707070707070707,0.9809782608695652,0.13443072702331962,0.5034293552812071,0,0,0,0
1,0.0,0,0,53,225,446,0,instafake,5.420534999272286,6.102558594613569,3.9889840465642745,4.166666666666667,1.9734513274336283,0.07886904761904762,0.33482142857142855,0,0,0,1
1,0.0,27,1,31,195,396,0,instafake,5.278114659230517,5.983936280687191,3.4657359027997265,6.09375,2.020408163265306,0.052364864864864864,0.3293918918918919,0,0,0,1
1,0.0,134,1,74,120,112,0,ifsg,4.795790545596741,4.727387818712341,4.31748811353631,1.6,0.9256198347107438,0.31759656652360513,0.5150214592274678,0,0,0,0
0,0.4444444444444444,0,0,0,13,114,1,instafake,2.6390573296152584,4.74493212836325,0.0,13.0,8.142857142857142,0.0,0.1015625,1,0,0,2
1,0.0,0,1,73,540,543,0,instafake,6.293419278846481,6.298949246855942,4.30406509320417,7.297297297297297,1.0036968576709797,0.06734317343173432,0.4981549815498155,0,0,0,1
0,0.0,0,1,0,0,71,1,ifsg,0.0,4.276666119016055,0.0,0.0,71.0,0.0,0.0,1,0,0,2
1,0.0,0,0,3,1789,6153,1,ifsg,7.489970898834801,8.724857555881988,1.3862943611198906,447.25,3.4374301675977654,0.0003776910487221453,0.2252297620546393,0,1,1,2
1,0.2,0,0,1,6,181,1,instafake,1.9459101490553132,5.204006687076795,0.6931471805599453,3.0,25.857142857142858,0.005319148936170213,0.031914893617021274,0,0,0,1
1,0.0,30,1,65,135,232,0,ifsg,4.912654885736052,5.4510384535657,4.189654742026425,2.0454545454545454,1.7058823529411764,0.1766304347826087,0.36684782608695654,0,0,0,1
1,0.2666666666666666,0,0,0,324,4122,1,instafake,5.783825182329737,8.3243363327069,0.0,324.0,12.683076923076923,0.0,0.07285810658871149,1,1,0,3
0,0.33,0,0,0,85,638,1,ifsg,4.454347296253507,6.459904454377535,0.0,85.0,7.4186046511627906,0.0,0.11740331491712708,1,0,0,2
1,0.0,9,1,4,505,382,0,instafake,6.226536669287466,5.948034989180646,1.6094379124341003,101.0,0.7549407114624506,0.0045045045045045045,0.5686936936936937,0,0,0,0
1,0.0,52,1,58,450,708,0,instafake,6.111467339502679,6.5638555265321274,4.07753744390572,7.627118644067797,1.5698447893569845,0.05004314063848145,0.3882657463330457,0,0,0,1
0,0.0,0,0,0,57,76,1,ifsg,4.060443010546419,4.343805421853684,0.0,57.0,1.3103448275862069,0.0,0.4253731343283582,1,0,0,2
0,0.2857142857142857,0,0,0,10,1768,1,instafake,2.3978952727983707,7.478169694159785,0.0,10.0,160.72727272727272,0.0,0.005621135469364812,1,1,0,3
1,0.0,24,0,580,91446,526,0,ifsg,11.42351484846955,6.267200548541362,6.364750756851911,157.39414802065406,0.005751965619429833,0.0063061985582725365,0.9942700575168799,0,0,1,0
1,0.0,37,1,120,570,455,0,instafake,6.3473892096560105,6.1224928095143865,4.795790545596741,4.710743801652892,0.7968476357267951,0.11695906432748537,0.5555555555555556,0,0,0,0
