text,category,label,source
"Says Hillary Clinton was asked repeatedly to provide security in Benghazi on several occasions, including direct cables.",political_propaganda,1,LIAR_valid
"All 28 members of NATO have pledged to spend at least 2 percent of their economy on defense. But only three countries do -- Britain, Greece and us.",political_propaganda,0,LIAR_train
Florida ranks 45th in the nation for tuition.,political_propaganda,0,LIAR_train
Rolling With the Changes. covid-19 is nt kind of virus janet mcallister usually studies. as medical entomologist janet spends most of her time focused on mosquitoes ticks and other multi legged pests that bite and can make people and animals sick. but when new viral respiratory disease covid-19 started spreading across midwest she left her lab and volunteered to help fight outbreak in wisconsin. she soon found herself bound for milwaukee where she expected to put her skills in data analysis and,health_misinformation,0,CoAID_News
"After years of 5.5 percent average tuition increases, we now have a two-year tuition freeze for the first time in the history of the UW System.",political_propaganda,0,LIAR_train
It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900),financial_scam,0,SMSSpam
"""How does the International Health Regulations Emergency Committee work?""",health_misinformation,0,CoAID_Claim
Dont kick coco when he's down,financial_scam,0,SMSSpam
I lowered taxes over the last two years.,political_propaganda,0,LIAR_train
Two million more Latinos are in poverty today than when President Obamatook his oath of office less than eight years ago.,political_propaganda,0,LIAR_test
"ÒBoil some orange peels with cayenne pepper, stand over the pot, breathe in the steam so all mucus can be released from your nasal passages É Mucus is the problem, itÕs where the virus lives!Ó",health_misinformation,1,CoAID_News
Says Barack Obama and Hillary Clinton are responsible for leading America into a deal that will arm Iran.,political_propaganda,0,LIAR_train
Ok ill tell the company,financial_scam,0,SMSSpam
I'm in a movie. Call me 4 wat?,financial_scam,0,SMSSpam
Obama tells Russia that hell turn over Americas defense system to them if re-elected.,political_propaganda,1,LIAR_valid
On support for gay marriage,political_propaganda,1,LIAR_train
John McCain says it's okay with him if the U.S. spends the next thousand years in Iraq.,political_propaganda,0,LIAR_test
How much is torch in 9ja.,financial_scam,0,SMSSpam
Says Barack Obama founded ISIS. I would say the co-founder would be crooked Hillary Clinton.,political_propaganda,1,LIAR_train
Interim Guidance for Implementing Safety Practices for Critical Infrastructure Workers Who May Have Had Exposure to a Person with Suspected or Confirmed COVID-19. to ensure continuity of operations of essential functions cdc advises that critical infrastructure workers may be permitted to continue work following potential exposure to covid-19 provided they remain asymptomatic and additional precautions are implemented to protect them and the community. a potential exposure means being a household contact or having close contact within 6 feet of an individual with confirmed or suspected covid-19. the timeframe for having contact with an individual inclu,health_misinformation,0,CoAID_News
"Were spending millions for each individual held at Guantanamo Bay, Cuba.",political_propaganda,0,LIAR_train
Ultimately tor motive tui achieve korli.,financial_scam,0,SMSSpam
"Missouri Family Reports 8 COVID-19 Cases, 3 Deaths. this website is using security service to protect itself from online attacks",health_misinformation,0,CoAID_News
"As Many as 140,000 COVID-19 Deaths by July 4. this website is using a security service to protect itself from online attacks",health_misinformation,0,CoAID_News
Says his state budget will provide an increase in state funding for the 2011-12 school year.,political_propaganda,0,LIAR_test
Silver Solution used on strains of coronavirus Òtotally eliminates it. Kills it. Deactivates it.Ó,health_misinformation,1,CoAID_News
Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,financial_scam,0,SMSSpam
"Georgia public sector employees do not have a say in the conditions of their employment, do not have bargaining rights or a say in their working conditions.",political_propaganda,1,LIAR_train
"Unlike virtually every other campaign, we dont have a super PAC.",political_propaganda,0,LIAR_valid
We just had someone last week in Neenah near a school kill someone with a bow and arrow.,political_propaganda,1,LIAR_train
Says the foreman of the jury that convicted him was a Greenpeace activist.,political_propaganda,0,LIAR_valid
Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,financial_scam,1,SMSSpam
"According to independent experts, Donald Trumps tax plan would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.",political_propaganda,0,LIAR_train
"The president went on a stimulus-fueled spending binge that stuck every American man, woman and child with a $50,000 share of this $16 trillion debt.",political_propaganda,1,LIAR_valid
Says businesses already pay most of the taxes.,political_propaganda,0,LIAR_train
Women Get Worse Care for Heart Attack. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
Information for Pediatric Healthcare Providers. guiding principles to keep in mind the more an individual interacts with others and the longer that interaction the higher the risk of covid-19 spread. the risk of covid-19 spread increases in ihe non residential and residential i.e. on campus housing settings as follows lowest risk faculty and students engage in virtual only learning options activities and events. more risk small in person classes activities and events. individuals remain spaced at least 6 feet apart and do not,health_misinformation,0,CoAID_News
Says that his transportation budget and Ohio Turnpike plan would make sure we have lower tolls than weve had through the history of the turnpike.,political_propaganda,1,LIAR_test
New China Report Sets COVID-19 Death Rate at 1.4%. thursday march 19 2020 healthday news -- a new study on the evolving coronavirus crisis brings good news a death rate that 's much lower than prior estimates. the report out of china now sets the overall death rate in symptomatic cases from covid-19 disease at 1.4 -- much lower than the 3.4 death rate supplied earlier in the pandemic by the world health organization who. that puts the covid-19 death rate significantly below that of the 1918 spanish flu pandemic the report 's authors sa,health_misinformation,0,CoAID_News
